name,gender,ethnicity
rezso,boy,germanic
rheinallt,boy,germanic
rica,girl,germanic
ricarda,girl,germanic
ricardo,boy,germanic
rich,boy,germanic
richard,boy,germanic
richardine,girl,germanic
richardson,boy,germanic
richelle,girl,germanic
richmond,boy,germanic
rick,boy,germanic
ricky,boy,germanic
rico,boy,germanic
rikard,boy,germanic
riker,boy,germanic
rikke,girl,germanic
riku,boy,germanic
rilla,girl,germanic
ritchie,boy,germanic
ritter,boy,germanic
robbie,boygirl,germanic
robert,boy,germanic
roberta,girl,germanic
roberto,boy,germanic
robin,boygirl,germanic
robinson,boy,germanic
rocco,boy,germanic
roderick,boy,germanic
rodger,boy,germanic
rodina,girl,germanic
rodman,boy,germanic
rodolfo,boy,germanic
rodric,boy,germanic
rodrigo,boy,germanic
roffe,boy,germanic
rogerio,boy,germanic
rogers,boy,germanic
roland,boy,germanic
rolando,boy,germanic
roldan,boy,germanic
roldao,boy,germanic
rolf,boy,germanic
rolfe,boy,germanic
rollo,boy,germanic
romona,girl,germanic
ronald,boy,germanic
ronalda,girl,germanic
ronaldo,boy,germanic
roope,boy,germanic
roopertti,boy,germanic
roque,boy,germanic
rosalind,girl,germanic
rosalyn,girl,germanic
rosamund,girl,germanic
roslyn,girl,germanic
rudolph,boy,germanic
ruperta,girl,germanic
ryszard,boy,germanic
saskia,girl,germanic
saxa,girl,germanic
saxon,boy,germanic
schaffer,boy,germanic
schmidt,boy,germanic
schneider,boy,germanic
selma,girl,germanic
sharlene,girl,germanic
shug,boy,germanic
siegfried,boy,germanic
siegmund,boy,germanic
sigge,boy,germanic
sigmund,boy,germanic
sorrel,girl,germanic
stadler,boy,germanic
stadtler,boy,germanic
stein,boy,germanic
stern,boy,germanic
streiter,boy,germanic
talbot,boy,germanic
tel,boy,germanic
terry,boygirl,germanic
thelonious,boy,germanic
theodoric,boy,germanic
thierry,boy,germanic
tilda,girl,germanic
till,boy,germanic
tillman,boy,germanic
tipp,boy,germanic
tru,boy,germanic
trudy,girl,germanic
true,boy,germanic
tudor,boy,germanic
tybalt,boy,germanic
ugo,boy,germanic
ulbrecht,boy,germanic
ulla,girl,germanic
ulman,boy,germanic
ulrich,boy,germanic
ulrik,boy,germanic
ulrika,girl,germanic
umberto,boy,germanic
ute,girl,germanic
valda,girl,germanic
valdemar,boy,germanic
valter,boy,germanic
valtteri,boy,germanic
vanda,girl,germanic
varick,boy,germanic
varner,boy,germanic
velma,girl,germanic
verner,boy,germanic
veva,girl,germanic
vilem,boy,germanic
vilhelm,boy,germanic
vilhelmi,boy,germanic
vilhelms,boy,germanic
vilho,boy,germanic
ville,boy,germanic
vilma,girl,germanic
vilmar,boy,germanic
vilmos,boy,germanic
voight,boy,germanic
volker,boy,germanic
vonda,girl,germanic
wagner,boy,germanic
waldemar,boy,germanic
waller,boy,germanic
walmond,boy,germanic
walter,boy,germanic
wanda,girl,germanic
warden,boy,germanic
warner,boy,germanic
warren,boy,germanic
warrick,boy,germanic
watkins,boy,germanic
watts,boy,germanic
wayland,boy,germanic
wendell,boy,germanic
wendt,boy,germanic
werner,boy,germanic
wessel,boy,germanic
wies,boy,germanic
wilco,boy,germanic
wilhelm,boy,germanic
wilhelmina,girl,germanic
will,boy,germanic
willa,girl,germanic
willamar,boy,germanic
willard,boy,germanic
william,boy,germanic
williamson,boy,germanic
willis,boy,germanic
willy,boy,germanic
wilma,girl,germanic
wilmer,boy,germanic
wilmot,boy,germanic
wilson,boy,germanic
wim,boy,germanic
windell,boy,germanic
winfried,boy,germanic
wolf,boy,germanic
wolfe,boy,germanic
wolfgang,boy,germanic
wolfrik,boy,germanic
xiomara,girl,germanic
yaegar,boy,germanic
yetta,girl,germanic
ysolt,girl,germanic
yves,boy,germanic
yvette,girl,germanic
yvon,boy,germanic
yvonne,girl,germanic
zelda,girl,germanic
zelma,girl,germanic
ziggy,boy,germanic
zikmund,boy,germanic
zinnia,girl,germanic
zygmunt,boy,germanic
abi,girl,scottish
aileas,girl,scottish
ailpein,boy,scottish
aindrea,boy,scottish
alpin,boy,scottish
annag,girl,scottish
aodh,boy,scottish
arran,boy,scottish
artair,boy,scottish
athol,boygirl,scottish
beathag,girl,scottish
beileag,girl,scottish
beitris,girl,scottish
bhaltair,boy,scottish
bonnie,girl,scottish
boyd,boy,scottish
cailean,boy,scottish
cairbre,boy,scottish
cairistiona,girl,scottish
caitriona,girl,scottish
carson,boy,scottish
conall,boy,scottish
cormag,boy,scottish
daividh,boy,scottish
dallas,boygirl,scottish
dand,boy,scottish
deoiridh,girl,scottish
deorsa,boy,scottish
domnall,boy,scottish
donalda,girl,scottish
donaldina,girl,scottish
donella,girl,scottish
donnchad,boy,scottish
dugald,boy,scottish
ealasaid,girl,scottish
eanraig,boy,scottish
eideard,boy,scottish
eilidh,girl,scottish
eilionoir,girl,scottish
eimhir,girl,scottish
erskine,boy,scottish
fenella,girl,scottish
fergie,boygirl,scottish
fergus,boy,scottish
filib,boy,scottish
fingal,boy,scottish
fionola,girl,scottish
forbes,boy,scottish
frang,boy,scottish
frangag,girl,scottish
fraser,boy,scottish
gilroy,boy,scottish
gormlaith,girl,scottish
graeme,boy,scottish
greer,boygirl,scottish
greig,boy,scottish
griogair,boy,scottish
grizel,girl,scottish
heck,boy,scottish
hendry,boy,scottish
irvin,boy,scottish
irvine,boy,scottish
irving,boy,scottish
iseabail,girl,scottish
ishbel,girl,scottish
isla,girl,scottish
isobel,girl,scottish
jamesina,girl,scottish
jaydan,boy,scottish
jock,boy,scottish
jockie,boy,scottish
karsen,boy,scottish
keavy,girl,scottish
keith,boy,scottish
keitha,girl,scottish
kester,boy,scottish
kirsteen,girl,scottish
lachie,boy,scottish
lachina,girl,scottish
laird,boy,scottish
lileas,girl,scottish
lilias,girl,scottish
lockie,boy,scottish
lorna,girl,scottish
lorne,boy,scottish
mairi,girl,scottish
malina,girl,scottish
marcas,boy,scottish
marsaili,girl,scottish
mhairi,girl,scottish
morna,girl,scottish
munro,boy,scottish
nandag,girl,scottish
neacel,boy,scottish
neilina,girl,scottish
padraig,boy,scottish
peadar,boy,scottish
peigi,girl,scottish
rab,boy,scottish
rabbie,boy,scottish
ranald,boy,scottish
rodina,girl,scottish
ronalda,girl,scottish
saundra,girl,scottish
sawney,boy,scottish
senga,girl,scottish
seoc,boy,scottish
seonaid,girl,scottish
seoras,boy,scottish
seumas,boy,scottish
shug,boy,scottish
sileas,girl,scottish
sine,girl,scottish
sineag,girl,scottish
slaine,girl,scottish
sorcha,girl,scottish
steafan,boy,scottish
teasag,girl,scottish
acke,boy,swedish
agda,girl,swedish
agneta,girl,swedish
ake,boy,swedish
alfhild,girl,swedish
alvar,boy,swedish
anja,girl,swedish
ansgar,boy,swedish
arvid,boy,swedish
ase,girl,swedish
asta,girl,swedish
barbro,girl,swedish
bengt,boy,swedish
bengta,girl,swedish
birger,boy,swedish
bodil,girl,swedish
borghild,girl,swedish
britt,girl,swedish
cajsa,girl,swedish
camilla,girl,swedish
carin,girl,swedish
carita,girl,swedish
carola,girl,swedish
casper,boy,swedish
christer,boy,swedish
cilla,girl,swedish
claes,boy,swedish
dag,boy,swedish
dahlia,girl,swedish
edit,girl,swedish
edvard,boy,swedish
edvin,boy,swedish
egil,boy,swedish
einar,boy,swedish
eira,girl,swedish
elin,girl,swedish
elise,girl,swedish
ellinor,girl,swedish
elof,boy,swedish
embla,girl,swedish
emelie,girl,swedish
enok,boy,swedish
erling,boy,swedish
filippa,girl,swedish
folke,boy,swedish
frans,boy,swedish
fredrik,boy,swedish
fredrika,girl,swedish
freja,girl,swedish
fritjof,boy,swedish
georg,boy,swedish
gittan,girl,swedish
gjord,boy,swedish
gosta,boy,swedish
greger,boy,swedish
gudmund,boy,swedish
gull,girl,swedish
gunborg,girl,swedish
gunda,girl,swedish
gunhild,girl,swedish
gunilla,girl,swedish
gunne,boy,swedish
gunvor,girl,swedish
halvar,boy,swedish
hampus,boy,swedish
harald,boy,swedish
hasse,boy,swedish
hedda,girl,swedish
hella,girl,swedish
helmi,girl,swedish
hemming,boy,swedish
hildur,girl,swedish
hillevi,girl,swedish
hjalmar,boy,swedish
holger,boy,swedish
ingemar,boy,swedish
ingolf,boy,swedish
janne,boy,swedish
jerk,boy,swedish
jerker,boy,swedish
jonna,girl,swedish
kajsa,girl,swedish
kare,boy,swedish
karina,girl,swedish
kerstin,girl,swedish
kettil,boy,swedish
kjell,boy,swedish
kjerstin,girl,swedish
klas,boy,swedish
lasse,boy,swedish
linn,girl,swedish
linnea,girl,swedish
lotta,girl,swedish
ludde,boy,swedish
majken,girl,swedish
margareta,girl,swedish
mats,boy,swedish
mikkel,boy,swedish
moa,girl,swedish
my,girl,swedish
nea,girl,swedish
niklas,boy,swedish
nils,boy,swedish
olander,boy,swedish
olle,boy,swedish
peder,boy,swedish
peer,boy,swedish
pelle,boy,swedish
per,boy,swedish
pernilla,girl,swedish
ragna,girl,swedish
rita,girl,swedish
roffe,boy,swedish
ronja,girl,swedish
ruben,boy,swedish
runa,girl,swedish
saga,girl,swedish
salomon,boy,swedish
sanna,girl,swedish
sassa,girl,swedish
sigge,boy,swedish
signy,girl,swedish
siri,girl,swedish
siv,girl,swedish
staffan,boy,swedish
stefan,boy,swedish
sten,boy,swedish
stigr,boy,swedish
stina,girl,swedish
strom,boy,swedish
sture,boy,swedish
svante,boy,swedish
torbjorn,boy,swedish
ulf,boy,swedish
ulla,girl,swedish
vidar,boy,swedish
ville,boy,swedish
abha,girl,indian
aditi,girl,indian
agni,boy,indian
ajit,boy,indian
akash,boy,indian
akhil,boy,indian
akhila,girl,indian
amala,girl,indian
amar,boy,indian
amit,boy,indian
amita,girl,indian
amrit,boy,indian
amrita,girl,indian
anand,boy,indian
ananda,girl,indian
anandi,girl,indian
anil,boy,indian
anila,girl,indian
anish,boy,indian
ankita,girl,indian
anuj,boy,indian
anuja,girl,indian
anupam,boy,indian
anupama,girl,indian
aravind,boy,indian
bodhi,boygirl,indian
brahma,boy,indian
chandan,boy,indian
chandana,girl,indian
chetan,boy,indian
chetana,girl,indian
deo,boy,indian
deodan,boy,indian
deshad,boy,indian
dev,boy,indian
devdan,boy,indian
gautam,boy,indian
gautama,boy,indian
gotam,boy,indian
gotama,boy,indian
gurpreet,boy,indian
harish,boy,indian
harisha,boy,indian
harshad,boy,indian
indira,girl,indian
indu,girl,indian
jitendra,boy,indian
jitinder,boy,indian
kalidasa,boy,indian
kalpana,girl,indian
kamini,girl,indian
kanta,girl,indian
kapila,boy,indian
karan,boy,indian
karna,boy,indian
kashi,girl,indian
kasi,girl,indian
kaur,girl,indian
kausalya,girl,indian
kavita,girl,indian
kirtida,girl,indian
kumara,boy,indian
kumari,girl,indian
kunala,boy,indian
kunti,girl,indian
lakshmana,boy,indian
lakshmi,girl,indian
lata,girl,indian
lavanya,girl,indian
laxman,boy,indian
laxmi,girl,indian
madhava,boy,indian
madhavi,girl,indian
madhukar,boy,indian
madhuri,girl,indian
mala,girl,indian
malati,girl,indian
malini,girl,indian
mandeep,boygirl,indian
manish,boy,indian
manisha,girl,indian
mitul,boy,indian
mohandas,boy,indian
mohini,girl,indian
mridula,girl,indian
mukesh,boy,indian
mukta,girl,indian
mukul,boy,indian
murali,boy,indian
nalini,girl,indian
nanda,boy,indian
nilima,girl,indian
nirmala,girl,indian
nirupama,girl,indian
padma,boygirl,indian
pallab,boy,indian
pallav,boy,indian
pallavi,girl,indian
pankaja,boy,indian
pratima,girl,indian
prema,girl,indian
priya,girl,indian
purnima,girl,indian
pushpa,girl,indian
ranvir,boy,indian
sahib,boy,indian
tanvir,boy,indian
agnetha,girl,norwegian
agot,girl,norwegian
aksel,boy,norwegian
aleksander,boy,norwegian
alfhild,girl,norwegian
anja,girl,norwegian
anniken,girl,norwegian
ansgar,boy,norwegian
asbjorn,boy,norwegian
ase,girl,norwegian
aslaug,girl,norwegian
asmund,boy,norwegian
asta,girl,norwegian
audhild,girl,norwegian
bard,boy,norwegian
bergljot,girl,norwegian
birger,boy,norwegian
birgit,girl,norwegian
bjarni,boy,norwegian
bjarte,boy,norwegian
bodil,girl,norwegian
borghild,girl,norwegian
britt,girl,norwegian
brynjar,boy,norwegian
casper,boy,norwegian
christen,boy,norwegian
dag,boy,norwegian
dagfinn,boy,norwegian
edvard,boy,norwegian
edvin,boy,norwegian
egil,boy,norwegian
einar,boy,norwegian
eindride,boy,norwegian
eira,girl,norwegian
eirik,boy,norwegian
elin,girl,norwegian
elise,girl,norwegian
ellinor,girl,norwegian
else,girl,norwegian
embla,girl,norwegian
endre,boy,norwegian
enok,boy,norwegian
erlend,boy,norwegian
erling,boy,norwegian
esben,boy,norwegian
espen,boy,norwegian
eydis,girl,norwegian
folke,boy,norwegian
frans,boy,norwegian
fredrik,boy,norwegian
fritjof,boy,norwegian
geir,boy,norwegian
georg,boy,norwegian
gjurd,boy,norwegian
godtfred,boy,norwegian
goran,boy,norwegian
gregers,boy,norwegian
gudbrand,boy,norwegian
gudmund,boy,norwegian
gulbrand,boy,norwegian
gull,girl,norwegian
gunda,girl,norwegian
gunhild,girl,norwegian
gunne,boy,norwegian
gunvor,girl,norwegian
hakon,boy,norwegian
halstein,boy,norwegian
halvard,boy,norwegian
halvdan,boy,norwegian
halvor,boy,norwegian
harald,boy,norwegian
havardr,boy,norwegian
hedda,girl,norwegian
hella,girl,norwegian
hemming,boy,norwegian
herleif,boy,norwegian
herleifr,boy,norwegian
hildur,girl,norwegian
hjalmar,boy,norwegian
holger,boy,norwegian
ingolf,boy,norwegian
jarle,boy,norwegian
jorg,boy,norwegian
jorgen,boy,norwegian
jorn,boy,norwegian
jorunn,girl,norwegian
kare,boy,norwegian
karina,girl,norwegian
katrine,girl,norwegian
kennet,boy,norwegian
kjell,boy,norwegian
kjerstin,girl,norwegian
lasse,boy,norwegian
laurits,boy,norwegian
lis,girl,norwegian
lisbet,girl,norwegian
lise,girl,norwegian
lovise,girl,norwegian
magnhild,girl,norwegian
maiken,girl,norwegian
margareta,girl,norwegian
margit,girl,norwegian
margrete,girl,norwegian
mari,girl,norwegian
marit,girl,norwegian
marte,girl,norwegian
mathilde,girl,norwegian
mats,boy,norwegian
mette,girl,norwegian
mikaela,girl,norwegian
mikkel,boy,norwegian
nanna,girl,norwegian
niklas,boy,norwegian
nils,boy,norwegian
osvald,boy,norwegian
oydis,girl,norwegian
peder,boy,norwegian
peer,boy,norwegian
per,boy,norwegian
pontus,boy,norwegian
ragnhild,girl,norwegian
rakel,girl,norwegian
rasmus,boy,norwegian
rebekka,girl,norwegian
regine,girl,norwegian
renate,girl,norwegian
rolf,boy,norwegian
ruben,boy,norwegian
runa,girl,norwegian
salomon,boy,norwegian
sigfrid,girl,norwegian
signy,girl,norwegian
sigrun,girl,norwegian
sigurd,boy,norwegian
silje,girl,norwegian
siri,girl,norwegian
siv,girl,norwegian
solvi,girl,norwegian
stefan,boy,norwegian
steffen,boy,norwegian
stigr,boy,norwegian
stina,girl,norwegian
stine,girl,norwegian
sunniva,girl,norwegian
svante,boy,norwegian
sylvi,girl,norwegian
synnove,girl,norwegian
terese,girl,norwegian
thyra,girl,norwegian
tine,girl,norwegian
tone,girl,norwegian
torbjorn,boy,norwegian
torborg,girl,norwegian
tordis,girl,norwegian
tore,boy,norwegian
torhild,girl,norwegian
toril,girl,norwegian
torny,girl,norwegian
torvald,boy,norwegian
trygve,boy,norwegian
ulf,boy,norwegian
ulla,girl,norwegian
ulrik,boy,norwegian
valter,boy,norwegian
vidar,boy,norwegian
vilhelm,boy,norwegian
viola,girl,norwegian
willamar,boy,norwegian
ylva,girl,norwegian
alborz,boy,persian
anahita,girl,persian
arash,boy,persian
ardashir,boy,persian
arezoo,girl,persian
arman,boy,persian
azar,girl,persian
babak,boy,persian
bahadur,boy,persian
bahar,girl,persian
bahman,boy,persian
bahram,boy,persian
banu,girl,persian
baraz,boy,persian
behnam,boy,persian
behrouz,boy,persian
cas,boy,persian
casper,boy,persian
cyrus,boy,persian
darien,boy,persian
darius,boy,persian
dariush,boy,persian
dilshad,boygirl,persian
elaheh,girl,persian
esfir,girl,persian
esta,girl,persian
ester,girl,persian
estera,girl,persian
esteri,girl,persian
esther,girl,persian
eszter,girl,persian
fairuza,girl,persian
faridoon,boy,persian
farzin,boy,persian
fereydoon,boy,persian
feroze,boy,persian
firuz,boy,persian
firuzeh,girl,persian
gaspar,boy,persian
gazsi,boy,persian
gul,boygirl,persian
gulbahar,girl,persian
gulshan,girl,persian
gulzar,boygirl,persian
hester,girl,persian
hettie,girl,persian
jahan,boy,persian
jahangir,boy,persian
jaleh,girl,persian
jasmine,girl,persian
jasper,boy,persian
javed,boy,persian
jazmin,girl,persian
jesper,boy,persian
kacper,boy,persian
kaspar,boy,persian
kaveh,boy,persian
kir,boy,persian
kohinoor,girl,persian
laleh,girl,persian
mahin,girl,persian
mahtab,girl,persian
minu,girl,persian
mirza,boy,persian
morvarid,girl,persian
nahid,girl,persian
navid,boy,persian
niloofar,girl,persian
nima,boygirl,persian
nousha,girl,persian
omid,boygirl,persian
paiman,boy,persian
parisa,girl,persian
parvaneh,girl,persian
parviz,boy,persian
payam,boy,persian
rahim,boy,persian
roksana,girl,persian
rosana,girl,persian
roshan,boygirl,persian
roshanak,girl,persian
roshni,girl,persian
roxanne,girl,persian
roxie,girl,persian
sanaz,girl,persian
sargon,boy,persian
shadi,girl,persian
shahin,boy,persian
shahnaz,boygirl,persian
shahrzad,girl,persian
shapur,boy,persian
shideh,girl,persian
shirin,girl,persian
shohreh,girl,persian
shokufeh,girl,persian
simin,girl,persian
vashti,girl,persian
xerxes,boy,persian
yasamin,girl,persian
yasmin,girl,persian
yesfir,girl,persian
zareen,girl,persian
zhaleh,girl,persian
ziba,girl,persian
abram,boy,russian
agafya,girl,russian
alyona,girl,russian
alyosha,boy,russian
anastasia,girl,russian
anfisa,girl,russian
angela,girl,russian
angelina,girl,russian
annushka,girl,russian
artyom,boy,russian
bogdan,boy,russian
bogdana,girl,russian
borya,boy,russian
demyan,boy,russian
diana,girl,russian
dima,boy,russian
egor,boy,russian
elizaveta,girl,russian
ermolai,boy,russian
esfir,girl,russian
evgeni,boy,russian
faddey,boy,russian
fedor,boy,russian
feliks,boy,russian
feofan,boy,russian
filippa,girl,russian
fyodor,boy,russian
gala,girl,russian
galina,girl,russian
gavriil,boy,russian
gavriila,girl,russian
gennadiya,girl,russian
grisha,boy,russian
ilya,boy,russian
inna,girl,russian
ioann,boy,russian
iosif,boy,russian
irinushka,girl,russian
jekaterina,girl,russian
karina,girl,russian
katya,girl,russian
kazimir,boy,russian
kir,boy,russian
klava,girl,russian
klavdiya,girl,russian
kliment,boy,russian
kodiak,boy,russian
kolya,boy,russian
konstantin,boy,russian
kostya,boy,russian
kuzma,boy,russian
lesya,girl,russian
lidochka,girl,russian
liliya,girl,russian
lizaveta,girl,russian
luba,girl,russian
lyosha,boy,russian
maksim,boy,russian
manya,girl,russian
masha,girl,russian
matrona,girl,russian
matvey,boy,russian
motya,boy,russian
nadezhda,girl,russian
nadia,girl,russian
nadine,girl,russian
nadzieja,girl,russian
nata,girl,russian
natasha,girl,russian
nikolai,boy,russian
osip,boy,russian
pasha,boy,russian
pavel,boy,russian
petya,boy,russian
polina,girl,russian
pyotr,boy,russian
rada,girl,russian
raisa,girl,russian
rasputin,boy,russian
roksana,girl,russian
roza,girl,russian
rufina,girl,russian
ruslan,boy,russian
sabina,girl,russian
sasha,boygirl,russian
serafima,girl,russian
shura,boygirl,russian
slava,boygirl,russian
snezhana,girl,russian
stanislav,boy,russian
stas,boy,russian
svetlana,girl,russian
svyatopolk,boy,russian
taras,boy,russian
tatiana,girl,russian
timur,boy,russian
uliana,girl,russian
vadik,boy,russian
vadim,boy,russian
valentina,girl,russian
vanya,boy,russian
varvara,girl,russian
varya,girl,russian
vasilisa,girl,russian
verochka,girl,russian
